PSWID,SYSTEM_NAME,COUNTY,OWNERSHIP_SDWIS,OWNERSHIP_Corrected,OWNERSHIP_Binary,TYPE_consolidated,SOURCE_SDWIS,Source_Binary,Source_Purchased,POP_TOTAL,LN_POP,CWStype_SDWIS,WQ_REG,VIOLATION_COUNT,COUNT_TCR,TOTAL_VIOLATIONS,INST_CHANGE
CA0310006,RIVER PINES PUD,AMADOR,Local,Local,Governmental,PUD,GW,GW,No,510,6.234410726,Community,SWRCB-DISTRICT,0,0,0,NO
CA0310008,CAMANCHE NORTH SHORE INC.,AMADOR,Local,Local,Governmental,MUD,GW,GW,No,255,5.541263545,Community,SWRCB-DISTRICT,0,0,0,NO
CA0310012,AWA BUCKHORN PLANT,AMADOR,Local,Local,Governmental,Special Act District,SW,SW,No,9938,9.204121072,Community,SWRCB-DISTRICT,1,0,1,NO
CA0310019,AWA LA MEL HEIGHTS #3,AMADOR,Local,Local,Governmental,County Water District,GW,GW,No,188,5.236441963,Community,SWRCB-DISTRICT,0,0,0,NO
CA0310021,AWA - CAMANCHE VILLAGE,AMADOR,Local,Local,Governmental,County Water District,GW,GW,No,2384,7.776535028,Community,SWRCB-DISTRICT,0,0,0,Yes
CA0400012,FARM LABOR HOUSING,BUTTE,Local,Local,Governmental,County Dept. (other),GW,GW,No,460,6.131226489,Community,LPA,0,0,0,NO
CA0400014,LAKE MADRONE WATER DISTRICT,BUTTE,Local,Local,Governmental,Water District,GW,GW,No,297,5.693732139,Community,LPA,0,0,0,NO
CA0400016,BERRY CREEK COMMUNITY SERVICE DIST,BUTTE,Local,Local,Governmental,CSD,GW,GW,No,99,4.59511985,Community,LPA,0,0,0,NO
CA0410001,CITY OF BIGGS,BUTTE,Local,Local,Governmental,City,GW,GW,No,1805,7.498315871,Community,SWRCB-DISTRICT,0,0,0,NO
CA0410003,DURHAM IRRIGATION DISTRICT,BUTTE,Local,Local,Governmental,Irrigation District,GW,GW,No,1558,7.351158226,Community,SWRCB-DISTRICT,0,0,0,NO
CA0410004,CITY OF GRIDLEY,BUTTE,Local,Local,Governmental,City,GW,GW,No,6608,8.796036315,Community,SWRCB-DISTRICT,0,0,0,NO
CA0410006,SFWP-MINERS RANCH,BUTTE,Local,Local,Governmental,Irrigation District,SW,SW,No,24875,10.12161856,Community,SWRCB-DISTRICT,0,0,0,NO
CA0410007,PARADISE IRRIGATION DISTRICT,BUTTE,Local,Local,Governmental,Irrigation District,SW,SW,No,26032,10.16708183,Community,SWRCB-DISTRICT,0,0,0,NO
CA0410008,THERMALITO WATER & SEWER DISTRICT,BUTTE,Local,Local,Governmental,Irrigation District,SW,SW,No,9858,9.196038587,Community,SWRCB-DISTRICT,0,0,0,NO
CA0410012,SFWP-BANGOR,BUTTE,Local,Local,Governmental,Irrigation District,SW,SW,No,76,4.33073334,Community,SWRCB-DISTRICT,0,0,0,NO
CA0510001,UNION PUBLIC UTILITY DISTRICT,CALAVERAS,Local,Local,Governmental,PUD,SW,SW,No,4300,8.366370302,Community,SWRCB-DISTRICT,0,0,0,NO
CA0510002,CALAVERAS PUD,CALAVERAS,Local,Local,Governmental,PUD,SW,SW,No,6198,8.731981938,Community,SWRCB-DISTRICT,0,0,0,NO
CA0510003,"ANGELS, CITY OF",CALAVERAS,Local,Local,Governmental,City,SW,SW,No,3836,8.252185436,Community,SWRCB-DISTRICT,1,0,1,NO
CA0510004,CCWD - SHEEP RANCH,CALAVERAS,Local,Local,Governmental,County Water District,SW,SW,No,134,4.8978398,Community,SWRCB-DISTRICT,0,0,0,NO
CA0510005,CCWD - WEST POINT,CALAVERAS,Local,Local,Governmental,County Water District,SW,SW,No,988,6.895682698,Community,SWRCB-DISTRICT,0,0,0,NO
CA0510006,CCWD - JENNY LIND,CALAVERAS,Local,Local,Governmental,County Water District,SW,SW,No,9592,9.168684697,Community,SWRCB-DISTRICT,0,0,0,NO
CA0510010,VALLEY SPRINGS PUD,CALAVERAS,Local,Local,Governmental,PUD,GW,GW,No,900,6.802394763,Community,SWRCB-DISTRICT,0,0,0,NO
CA0510012,CAMANCHE SOUTH SHORE-EBMUD,CALAVERAS,Local,Local,Governmental,MUD,SW,SW,No,180,5.192956851,Community,SWRCB-DISTRICT,1,0,1,NO
CA0510016,CCWD - EBBETTS PASS,CALAVERAS,Local,Local,Governmental,County Water District,SW,SW,No,12484,9.432203103,Community,SWRCB-DISTRICT,0,0,0,NO
CA0510017,CCWD - COPPER COVE,CALAVERAS,Local,Local,Governmental,County Water District,SW,SW,No,4416,8.392989588,Community,SWRCB-DISTRICT,0,0,0,NO
CA0510019,CCWD - WALLACE,CALAVERAS,Local,Local,Governmental,County Water District,GW,GW,No,340,5.828945618,Community,SWRCB-DISTRICT,0,0,0,Yes
CA0600005,COLUSA CO. SERVICE AREA #2-STONYFORD,COLUSA,Local,Local,Governmental,CSA,GW,GW,No,250,5.521460918,Community,SWRCB-DISTRICT,0,0,0,NO
CA0600008,COLUSA CO. WWD #1 - GRIMES,COLUSA,Local,Local,Governmental,CWWD,GW,GW,No,381,5.942799375,Community,SWRCB-DISTRICT,24,0,24,NO
CA0600012,COLUSA CO. SERVICE AREA #1-CENTURY RANCH,COLUSA,Private,Local,Governmental,CSA,GW,GW,No,246,5.505331536,Community,SWRCB-DISTRICT,0,0,0,NO
CA0600013,COLUSA CO. WWD #2 - PRINCETON,COLUSA,Local,Local,Governmental,CWWD,GW,GW,No,356,5.874930731,Community,SWRCB-DISTRICT,0,0,0,NO
CA0610001,ARBUCKLE PUBLIC UTILITY DISTRICT,COLUSA,Local,Local,Governmental,PUD,GW,GW,No,2300,7.740664402,Community,SWRCB-DISTRICT,0,0,0,NO
CA0610002,CITY OF COLUSA,COLUSA,Local,Local,Governmental,City,GW,GW,No,6235,8.737933858,Community,SWRCB-DISTRICT,0,0,0,NO
CA0610003,MAXWELL PUBLIC UTILITY DISTRICT,COLUSA,Local,Local,Governmental,PUD,GW,GW,No,1294,7.165493475,Community,SWRCB-DISTRICT,0,0,0,NO
CA0610004,CITY OF WILLIAMS,COLUSA,Local,Local,Governmental,City,GW,GW,No,5255,8.566935283,Community,SWRCB-DISTRICT,0,0,0,NO
CA0707507,WILLOW PARK MARINA,CONTRA COSTA,Local,Local,Governmental,County Water District,GW,GW,No,380,5.940171253,Community,LPA,0,0,0,NO
CA0707547,KNIGHTSEN COMMUNITY WATER SYSTEM,CONTRA COSTA,Local,Local,Governmental,County Water District,GW,GW,No,250,5.521460918,Community,LPA,0,0,0,NO
CA0707613,WILLOW MOBILE HOME PARK,CONTRA COSTA,Local,Local,Governmental,CSA,GW,GW,No,350,5.857933154,Community,LPA,0,0,0,NO
CA0710001,CITY OF ANTIOCH,CONTRA COSTA,Local,Local,Governmental,City,SW,SW,No,103833,11.55053912,Community,SWRCB-DISTRICT,0,0,0,NO
CA0710003,CONTRA COSTA WATER DISTRICT,CONTRA COSTA,Local,Local,Governmental,County Water District,SW,SW,No,198000,12.19602231,Community,SWRCB-DISTRICT,0,0,0,NO
CA0710004,BRENTWOOD,CONTRA COSTA,Local,Local,Governmental,City,SWP,SW,Purchased,54700,10.90961899,Community,SWRCB-DISTRICT,0,0,0,NO
CA0710006,CITY OF MARTINEZ,CONTRA COSTA,Local,Local,Governmental,City,SWP,SW,Purchased,35375,10.47376063,Community,SWRCB-DISTRICT,0,0,0,NO
CA0710007,DIABLO WATER DISTRICT,CONTRA COSTA,Local,Local,Governmental,County Water District,SWP,SW,Purchased,36014,10.49166303,Community,SWRCB-DISTRICT,0,0,0,NO
CA0710008,CITY OF PITTSBURG,CONTRA COSTA,Local,Local,Governmental,City,SWP,SW,Purchased,62500,11.04292184,Community,SWRCB-DISTRICT,0,0,0,NO
CA0710009,TOWN OF DISCOVERY BAY,CONTRA COSTA,Local,Local,Governmental,CSD,GW,GW,No,13500,9.510444964,Community,SWRCB-DISTRICT,0,0,0,NO
CA0710010,RANDALL-BOLD WATER TREATMENT PLANT,CONTRA COSTA,Local,Local,Governmental,County Water District,SWP,SW,Purchased,396803,12.89119521,Community,SWRCB-DISTRICT,0,0,0,NO
CA0710011,CCWD/BRENTWOOD WTP,CONTRA COSTA,Local,Local,Governmental,County Water District,SWP,SW,Purchased,52801,10.87428541,Community,SWRCB-DISTRICT,0,0,0,NO
CA0800526,REDWOOD PARK C.S.D.,DEL NORTE,Local,Local,Governmental,CSD,GW,GW,No,200,5.298317367,Community,SWRCB-DISTRICT,0,0,0,NO
CA0800532,BIG ROCK C.S.D.,DEL NORTE,Local,Local,Governmental,CSD,GW,GW,No,400,5.991464547,Community,SWRCB-DISTRICT,0,0,0,NO
CA0800548,KLAMATH C.S.D.,DEL NORTE,Local,Local,Governmental,CSD,GW,GW,No,100,4.605170186,Community,SWRCB-DISTRICT,0,0,0,NO
CA0800555,GASQUET C.S.D.,DEL NORTE,Local,Local,Governmental,CSD,SW,SW,No,775,6.652863029,Community,SWRCB-DISTRICT,0,0,0,NO
CA0800556,HRC C.S.D.,DEL NORTE,Local,Local,Governmental,CSD,GW,GW,No,150,5.010635294,Community,SWRCB-DISTRICT,0,0,0,NO
CA0800557,HUNTER VALLEY CSD,DEL NORTE,Local,Local,Governmental,CSD,GW,GW,No,96,4.564348191,Community,SWRCB-DISTRICT,0,0,0,NO
CA0810001,CITY OF CRESCENT CITY,DEL NORTE,Local,Local,Governmental,City,GW,GW,No,15600,9.655026193,Community,SWRCB-DISTRICT,0,0,0,NO
CA0810002,SMITH RIVER C.S.D.,DEL NORTE,Local,Local,Governmental,CSD,GW,GW,No,2568,7.850882665,Community,SWRCB-DISTRICT,0,0,0,NO
CA0810003,BERTSCH OCEAN VIEW CSD,DEL NORTE,Local,Local,Governmental,CSD,GWP,GW,Purchased,1600,7.377758908,Community,SWRCB-DISTRICT,0,0,0,NO
CA0910001,EL DORADO ID - MAIN,EL DORADO,Local,Local,Governmental,Irrigation District,SW,SW,No,117246,11.67202957,Community,SWRCB-DISTRICT,0,0,0,NO
CA0910002,SOUTH TAHOE PUD - MAIN,EL DORADO,Local,Local,Governmental,PUD,GW,GW,No,91128,11.42002039,Community,SWRCB-DISTRICT,0,0,0,NO
CA0910003,"PLACERVILLE, CITY OF - MAIN",EL DORADO,Local,Local,Governmental,City,SWP,SW,Purchased,4807,8.477828468,Community,SWRCB-DISTRICT,0,0,0,NO
CA0910006,GRIZZLY FLATS COMMUNITY SERVIC,EL DORADO,Local,Local,Governmental,CSD,SW,SW,No,1300,7.170119543,Community,SWRCB-DISTRICT,0,0,0,NO
CA0910012,TAHOE CITY PUD - RUBICON,EL DORADO,Local,Local,Governmental,PUD,GW,GW,No,939,6.844815479,Community,SWRCB-DISTRICT,0,0,0,NO
CA0910013,GEORGETOWN DIVIDE PUD,EL DORADO,Local,Local,Governmental,PUD,SW,SW,No,9237,9.130972437,Community,SWRCB-DISTRICT,0,0,0,NO
CA0910017,EL DORADO ID - STRAWBERRY,EL DORADO,Local,Local,Governmental,Irrigation District,SW,SW,No,358,5.880532986,Community,SWRCB-DISTRICT,1,0,1,NO
CA0910018,EL DORADO ID - OUTINGDALE,EL DORADO,Local,Local,Governmental,Irrigation District,SW,SW,No,497,6.208590026,Community,SWRCB-DISTRICT,0,0,0,NO
CA1000005,BIG CREEK COMMUNITY SERV DIST,FRESNO,Local,Local,Governmental,CSD,SWP,SW,Purchased,124,4.820281566,Community,SWRCB-DISTRICT,20,0,20,NO
CA1000019,FCSA #30/EL PORVENIR,FRESNO,Local,Local,Governmental,CSA,SW,SW,No,143,4.96284463,Community,SWRCB-DISTRICT,41,0,41,NO
CA1000021,FCSA #05/WILDWOOD ISLAND,FRESNO,Local,Local,Governmental,CSA,GW,GW,No,417,6.033086222,Community,SWRCB-DISTRICT,0,0,0,NO
CA1000023,FCSA #14/BELMONT MANOR,FRESNO,Local,Local,Governmental,CSA,GW,GW,No,115,4.744932128,Community,SWRCB-DISTRICT,1,0,1,NO
CA1000039,FCSA #10/CUMORAH KNOLLS,FRESNO,Local,Local,Governmental,CSA,GW,GW,No,132,4.882801923,Community,SWRCB-DISTRICT,0,0,0,NO
CA1000040,FCWWD #37/MILE HIGH,FRESNO,Local,Local,Governmental,CWWD,GW,GW,No,128,4.852030264,Community,SWRCB-DISTRICT,0,0,0,NO
CA1000041,FCWWD #38/SKY HARBOUR,FRESNO,Mixed (Public/Private),Local,Governmental,CWWD,GW,GW,No,165,5.105945474,Community,SWRCB-DISTRICT,0,0,0,NO
CA1000042,FCWWD #40/SHAVER SPRINGS,FRESNO,Local,Local,Governmental,CWWD,GW,GW,No,193,5.262690189,Community,SWRCB-DISTRICT,33,0,33,NO
CA1000053,LANARE COMMUNITY SERVICES DIST,FRESNO,Private,Local,Governmental,CSD,GW,GW,No,660,6.492239835,Community,SWRCB-DISTRICT,27,0,27,NO
CA1000078,FCWWD #42/ALLUVIAL & FANCHER,FRESNO,Local,Local,Governmental,CWWD,GW,GW,No,343,5.837730447,Community,SWRCB-DISTRICT,0,0,0,NO
CA1000345,PANOCHE WATER DISTRICT,FRESNO,Local,Local,Governmental,Water District,SW,SW,No,146,4.983606622,Community,SWRCB-DISTRICT,14,0,14,NO
CA1000359,FCSA #32/CANTUA CREEK,FRESNO,Local,Local,Governmental,CSA,SW,SW,No,210,5.347107531,Community,SWRCB-DISTRICT,50,0,50,NO
CA1000471,FCSA #39 A&B,FRESNO,Local,Local,Governmental,CSA,GWP,GW,Purchased,395,5.978885765,Community,SWRCB-DISTRICT,0,0,0,NO
CA1000484,FCSA #34/ MILLERTON NEW TOWN,FRESNO,Local,Local,Governmental,CSA,SW,SW,No,722,6.582025139,Community,SWRCB-DISTRICT,4,0,4,NO
CA1000546,FCSA #49/ FIVE POINTS,FRESNO,Local,Local,Governmental,CSA,SW,SW,No,134,4.8978398,Community,SWRCB-DISTRICT,31,0,31,NO
CA1000550,FCSA #44D/MONTE VERDI,FRESNO,Local,Local,Governmental,CSA,GW,GW,No,344,5.840641657,Community,SWRCB-DISTRICT,0,0,0,NO
CA1000551,FCSA #43/RAISIN CITY,FRESNO,Local,Local,Governmental,CSA,GW,GW,No,190,5.247024072,Community,SWRCB-DISTRICT,0,1,1,NO
CA1000554,FCSA #10A/MANSIONETTE ESTATES,FRESNO,Local,Local,Governmental,CSA,GW,GW,No,81,4.394449155,Community,SWRCB-DISTRICT,0,0,0,NO
CA1000555,FCSA #44C/RIVERVIEW ESTATES,FRESNO,Local,Local,Governmental,CSA,GW,GW,No,34,3.526360525,Community,SWRCB-DISTRICT,0,1,1,NO
CA1000570,JUVENILE JUSTICE CAMPUS,FRESNO,Local,Local,Governmental,County Sheriff,GW,GW,No,400,5.991464547,Community,SWRCB-DISTRICT,0,1,1,NO
CA1010003,CITY OF CLOVIS,FRESNO,Local,Local,Governmental,City,SW,SW,No,103871,11.55090502,Community,SWRCB-DISTRICT,0,0,0,NO
CA1010004,COALINGA-CITY,FRESNO,Local,Local,Governmental,City,SW,SW,No,19362,9.871067661,Community,SWRCB-DISTRICT,7,0,7,NO
CA1010005,FIREBAUGH CITY,FRESNO,Local,Local,Governmental,City,GW,GW,No,7619,8.938400406,Community,SWRCB-DISTRICT,0,0,0,NO
CA1010006,CITY OF FOWLER,FRESNO,Local,Local,Governmental,City,GW,GW,No,5801,8.665785595,Community,SWRCB-DISTRICT,1,0,1,NO
CA1010007,CITY OF FRESNO,FRESNO,Local,Local,Governmental,City,SW,SW,No,533524,13.18725933,Community,SWRCB-DISTRICT,0,0,0,NO
CA1010017,FCWWD #41/SHAVER LAKE,FRESNO,Local,Local,Governmental,CWWD,GW,GW,No,3079,8.032360148,Community,SWRCB-DISTRICT,1,0,1,NO
CA1010018,"KERMAN, CITY OF",FRESNO,Local,Local,Governmental,City,GW,GW,No,14068,9.551657994,Community,SWRCB-DISTRICT,0,0,0,NO
CA1010019,"KINGSBURG, CITY OF",FRESNO,Local,Local,Governmental,City,GW,GW,No,11504,9.35045008,Community,SWRCB-DISTRICT,2,4,6,NO
CA1010020,LATON COMMUNITY SERVICES DISTRICT,FRESNO,Local,Local,Governmental,CSD,GW,GW,No,1824,7.508787171,Community,SWRCB-DISTRICT,0,5,5,NO
CA1010021,"MENDOTA, CITY OF",FRESNO,Local,Local,Governmental,City,GW,GW,No,11104,9.315060683,Community,SWRCB-DISTRICT,0,2,2,NO
CA1010023,CITY OF ORANGE COVE,FRESNO,Local,Local,Governmental,City,SW,SW,No,9780,9.188094763,Community,SWRCB-DISTRICT,0,0,0,NO
CA1010025,CITY OF PARLIER,FRESNO,Local,Local,Governmental,City,GW,GW,No,12058,9.397483619,Community,SWRCB-DISTRICT,1,2,3,NO
CA1010026,PINEDALE COUNTY WATER DISTRICT,FRESNO,Local,Local,Governmental,County Water District,GW,GW,No,16735,9.725257614,Community,SWRCB-DISTRICT,0,0,0,NO
CA1010027,"REEDLEY, CITY OF",FRESNO,Local,Local,Governmental,City,GW,GW,No,24842,10.12029105,Community,SWRCB-DISTRICT,0,0,0,NO
CA1010028,RIVERDALE PUBLIC UTILITY DISTRICT,FRESNO,Local,Local,Governmental,PUD,GW,GW,No,3145,8.053569169,Community,SWRCB-DISTRICT,10,1,11,NO
CA1010029,CITY OF SANGER,FRESNO,Local,Local,Governmental,City,GW,GW,No,25664,10.15284451,Community,SWRCB-DISTRICT,0,0,0,NO
CA1010030,TRANQUILLITY IRRIGATION DISTRICT,FRESNO,Local,Local,Governmental,Irrigation District,GW,GW,No,897,6.799055862,Community,SWRCB-DISTRICT,10,4,14,NO
CA1010034,"SAN JOAQUIN, CITY OF",FRESNO,Local,Local,Governmental,City,GW,GW,No,4060,8.308938253,Community,SWRCB-DISTRICT,0,0,0,NO
CA1010035,DEL REY COMMUNITY SERV DIST,FRESNO,Local,Local,Governmental,CSD,GW,GW,No,1500,7.313220387,Community,SWRCB-DISTRICT,2,0,2,NO
CA1010039,CARUTHERS COMM SERV DIST,FRESNO,Local,Local,Governmental,CSD,GW,GW,No,2503,7.825245291,Community,SWRCB-DISTRICT,28,1,29,NO
CA1010042,MALAGA COUNTY WATER DISTRICT,FRESNO,Local,Local,Governmental,County Water District,GW,GW,No,947,6.853299093,Community,SWRCB-DISTRICT,0,0,0,NO
CA1010044,"HURON, CITY OF",FRESNO,Local,Local,Governmental,City,SW,SW,No,7306,8.896451207,Community,SWRCB-DISTRICT,31,6,37,NO
CA1010049,BIOLA COMMUNITY SERVICES DIST,FRESNO,Local,Local,Governmental,CSD,GW,GW,No,1623,7.392031568,Community,SWRCB-DISTRICT,0,2,2,NO
CA1010051,FCWWD #18/FRIANT,FRESNO,Local,Local,Governmental,CWWD,SW,SW,No,800,6.684611728,Community,SWRCB-DISTRICT,0,1,1,NO
CA1010052,SIERRA CEDARS CSD,FRESNO,Local,Local,Governmental,CSD,GW,GW,No,875,6.774223886,Community,SWRCB-DISTRICT,0,0,0,NO
CA1010055,FCSA #47/QUAIL LAKE ESTATES,FRESNO,Local,Local,Governmental,CSA,GW,GW,No,1982,7.591861715,Community,SWRCB-DISTRICT,0,0,0,NO
CA1010062,FCWWD #18/MIRA BELLA,FRESNO,Local,Local,Governmental,CWWD,GW,GW,No,58,4.060443011,Community,SWRCB-DISTRICT,0,0,0,NO
CA1010339,CALIFORNIA STATE UNIVERSITY FRESNO,FRESNO,State Government,State Government,Governmental,State,GW,GW,No,41000,10.62132735,Community,SWRCB-DISTRICT,0,0,0,NO
CA1010501,NPS-GRANT GROVE,FRESNO,Federal Government,Federal Government,Governmental,Federal,GW,GW,No,2950,7.989560449,Community,SWRCB-DISTRICT,0,0,0,NO
CA1010800,CAL FIRE - MIRAMONTE CONSERVATION CAMP,FRESNO,State Government,State Government,Governmental,State,GW,GW,No,100,4.605170186,Community,SWRCB-DISTRICT,0,0,0,NO
CA1100203,ARTOIS COMMUNITY S.D.,GLENN,Local,Local,Governmental,CSD,GW,GW,No,198,5.288267031,Community,SWRCB-DISTRICT,0,2,2,NO
CA1100616,ELK CREEK COMMUNITY S.D.,GLENN,Local,Local,Governmental,CSD,SW,SW,No,300,5.703782475,Community,SWRCB-DISTRICT,0,1,1,NO
CA1100711,BUTTE CITY COMMUNITY S.D.,GLENN,Local,Local,Governmental,CSD,GW,GW,No,100,4.605170186,Community,SWRCB-DISTRICT,0,0,0,NO
CA1110001,CITY OF ORLAND,GLENN,Local,Local,Governmental,City,GW,GW,No,7815,8.963800243,Community,SWRCB-DISTRICT,0,0,0,NO
CA1200501,ALDERPOINT COUNTY WATER,HUMBOLDT,Local,Local,Governmental,County Water District,SW,SW,No,219,5.38907173,Community,SWRCB-DISTRICT,0,0,0,NO
CA1200518,RIVERSIDE CSD,HUMBOLDT,Local,Local,Governmental,CSD,GW,GW,No,293,5.680172609,Community,SWRCB-DISTRICT,0,0,0,NO
CA1200541,PHILLIPSVILLE C.S.D.,HUMBOLDT,Private,Local,Governmental,CSD,SW,SW,No,300,5.703782475,Community,SWRCB-DISTRICT,0,0,0,NO
CA1200553,WEOTT C.S.D.,HUMBOLDT,Local,Local,Governmental,CSD,SW,SW,No,364,5.897153868,Community,SWRCB-DISTRICT,1,0,1,NO
CA1200587,BRICELAND C.S.D.,HUMBOLDT,Local,Local,Governmental,CSD,SW,SW,No,75,4.317488114,Community,SWRCB-DISTRICT,0,0,0,NO
CA1200592,BIG LAGOON CSD,HUMBOLDT,Private,Local,Governmental,CSD,GW,GW,No,109,4.691347882,Community,SWRCB-DISTRICT,0,0,0,NO
CA1200701,ORICK C.S.D.,HUMBOLDT,Local,Local,Governmental,CSD,GW,GW,No,450,6.109247583,Community,SWRCB-DISTRICT,0,0,0,NO
CA1200707,MIRANDA C.S.D.,HUMBOLDT,Local,Local,Governmental,CSD,GW,GW,No,600,6.396929655,Community,SWRCB-DISTRICT,0,0,0,NO
CA1200729,ORLEANS C.S.D.,HUMBOLDT,Local,Local,Governmental,CSD,SW,SW,No,630,6.445719819,Community,SWRCB-DISTRICT,0,0,0,NO
CA1206004,PALMER CREEK CSD,HUMBOLDT,Local,Local,Governmental,CSD,GW,GW,No,320,5.768320996,Community,SWRCB-DISTRICT,0,0,0,NO
CA1210001,"ARCATA, CITY OF",HUMBOLDT,Local,Local,Governmental,City,GW,GW,No,19048,9.854717388,Community,SWRCB-DISTRICT,0,0,0,NO
CA1210002,"BLUE LAKE, CITY OF",HUMBOLDT,Local,Local,Governmental,City,GWP,GW,Purchased,1252,7.132497552,Community,SWRCB-DISTRICT,0,0,0,NO
CA1210004,"EUREKA, CITY OF",HUMBOLDT,Local,Local,Governmental,City,GWP,GW,Purchased,27950,10.23817248,Community,SWRCB-DISTRICT,0,0,0,NO
CA1210006,"FORTUNA, CITY OF",HUMBOLDT,Local,Local,Governmental,City,GW,GW,No,11649,9.362975618,Community,SWRCB-DISTRICT,0,0,0,NO
CA1210008,GARBERVILLE SANITARY DISTRICT,HUMBOLDT,Private,Local,Governmental,Sanitary District,SW,SW,No,1500,7.313220387,Community,SWRCB-DISTRICT,0,0,0,NO
CA1210009,HUMBOLDT C.S.D.,HUMBOLDT,Local,Local,Governmental,CSD,GW,GW,No,22842,10.03635623,Community,SWRCB-DISTRICT,0,0,0,NO
CA1210010,SCOTIA CSD,HUMBOLDT,Private,Local,Governmental,CSD,SW,SW,No,850,6.745236349,Community,SWRCB-DISTRICT,1,0,1,Yes
CA1210011,REDWAY C.S.D.,HUMBOLDT,Local,Local,Governmental,CSD,SW,SW,No,1500,7.313220387,Community,SWRCB-DISTRICT,0,0,0,NO
CA1210012,"RIO DELL, CITY OF",HUMBOLDT,Local,Local,Governmental,City,SW,SW,No,3174,8.062747901,Community,SWRCB-DISTRICT,0,0,0,NO
CA1210013,HUMBOLDT BAY MWD,HUMBOLDT,Private,Local,Governmental,MWD,GW,GW,No,87825,11.38310148,Community,SWRCB-DISTRICT,0,0,0,NO
CA1210015,WILLOW CREEK C.S.D.,HUMBOLDT,Local,Local,Governmental,CSD,GU,GW,No,1710,7.444248649,Community,SWRCB-DISTRICT,0,0,0,NO
CA1210016,MCKINLEYVILLE C.S.D.,HUMBOLDT,Local,Local,Governmental,CSD,GWP,GW,Purchased,16900,9.735068901,Community,SWRCB-DISTRICT,0,0,0,NO
CA1210017,MANILA COMMUNITY SERVICES DIST.,HUMBOLDT,State Government,Local,Governmental,CSD,GWP,GW,Purchased,1000,6.907755279,Community,SWRCB-DISTRICT,0,0,0,NO
CA1210018,"TRINIDAD, CITY OF",HUMBOLDT,Local,Local,Governmental,City,SW,SW,No,1000,6.907755279,Community,SWRCB-DISTRICT,1,0,1,NO
CA1210019,HYDESVILLE CO. W.D.,HUMBOLDT,Local,Local,Governmental,County Water District,GW,GW,No,1409,7.250635512,Community,SWRCB-DISTRICT,0,0,0,NO
CA1210020,FIELDBROOK GLENDALE C.S.D.,HUMBOLDT,Local,Local,Governmental,CSD,GWP,GW,Purchased,1927,7.563719668,Community,SWRCB-DISTRICT,0,0,0,NO
CA1210021,JACOBY CREEK CSD,HUMBOLDT,Local,Local,Governmental,CSD,GWP,GW,Purchased,913,6.816735881,Community,SWRCB-DISTRICT,0,0,0,NO
CA1210022,RESORT IMPROVEMENT DISTRICT #1,HUMBOLDT,Local,Local,Governmental,Resort Improvement District,SW,SW,No,1500,7.313220387,Community,SWRCB-DISTRICT,0,0,0,NO
CA1210023,LOLETA C.S.D.,HUMBOLDT,Local,Local,Governmental,CSD,GW,GW,No,750,6.620073207,Community,SWRCB-DISTRICT,0,0,0,NO
CA1210024,WESTHAVEN C.S.D.,HUMBOLDT,Local,Local,Governmental,CSD,SW,SW,No,490,6.194405391,Community,SWRCB-DISTRICT,1,0,1,NO
CA1210801,CAL FIRE-HIGH ROCK CONSERVATION CAMP,HUMBOLDT,State Government,State Government,Governmental,State,SW,SW,No,130,4.86753445,Community,SWRCB-DISTRICT,8,0,8,NO
CA1300009,WINTERHAVEN COUNTY WATER DISTRICT,IMPERIAL,Local,Local,Governmental,County Water District,GW,GW,No,660,6.492239835,Community,LPA,0,0,0,NO
CA1300018,GATEWAY,IMPERIAL,Local,Local,Governmental,CSA,SW,SW,No,1800,7.495541944,Community,LPA,1,0,1,NO
CA1300588,IID VILLAGE,IMPERIAL,Private,Local,Governmental,Irrigation District,GW,GW,No,30,3.401197382,Community,LPA,0,0,0,NO
CA1300591,IID DROP FOUR,IMPERIAL,Local,Local,Governmental,Irrigation District,GW,GW,No,28,3.33220451,Community,LPA,0,0,0,NO
CA1300616,PALO VERDE COUNTY WATER DIST.,IMPERIAL,Local,Local,Governmental,County Water District,GW,GW,No,410,6.01615716,Community,LPA,1,0,1,NO
CA1310001,"BRAWLEY, CITY OF",IMPERIAL,Local,Local,Governmental,City,SWP,SW,Purchased,26273,10.17629707,Community,SWRCB-DISTRICT,3,0,3,NO
CA1310002,"CALEXICO, CITY OF",IMPERIAL,Local,Local,Governmental,City,SWP,SW,Purchased,40211,10.60189587,Community,SWRCB-DISTRICT,1,0,1,NO
CA1310004,"EL CENTRO, CITY OF",IMPERIAL,Local,Local,Governmental,City,SWP,SW,Purchased,45170,10.71818843,Community,SWRCB-DISTRICT,0,0,0,NO
CA1310005,"HOLTVILLE, CITY OF",IMPERIAL,Local,Local,Governmental,City,SWP,SW,Purchased,6032,8.70483391,Community,SWRCB-DISTRICT,18,0,18,NO
CA1310006,"IMPERIAL, CITY OF",IMPERIAL,Local,Local,Governmental,City,SWP,SW,Purchased,17095,9.746541302,Community,SWRCB-DISTRICT,6,0,6,NO
CA1310007,HEBER PUBLIC UTILITY DISTRICT,IMPERIAL,Private,Local,Governmental,PUD,SWP,SW,Purchased,6180,8.72907355,Community,SWRCB-DISTRICT,10,0,10,NO
